Consulta Dinâmica de Receita 2009
Unidade Gestora;Gestão;Categoria Econômica;Origem;Espécie;Rubrica;Alínea;Subalínea;Exercício;Mês;Receita Prevista;Receita Realizada;Diferença;% Realizado;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DOS TRIBUTOS";"MULTAS E JUROS DE MORA E ENCARGOS DA DÍVIDA ATIVA DO ITBI";"MULTAS DA DÍVIDA ATIVA DO ITBI";"2009";;17.715,00;16.228,68;1.486,32;91,61;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS";"MULTAS DE PARCELAMENTO";"MULTAS DE PARCELAMENTO";"2009";;0,00;2,66;-2,66;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS";"MULTAS DE TAXA DE OCUPAÇÃO";"MULTAS E JUROS  DA TAXA DE OCUPAÇÃO DE IMÓVEIS -SEPLAG";"2009";;0,00;441,84;-441,84;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DE OUTRAS RECEITAS";"MULTAS E JUROS DE MORA DE PROCESSOS ADMINISTRATIVOS";"MULTAS  DE PROCESSOS ADMINISTRATIVOS - FDDC";"2009";;0,00;400,00;-400,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTA POR DESCUMPRIMENTO DE OBRIGAÇÃO";"MULTA  POR DESC. OBRIGAÇÃO TRIBUTÁRIA PRINCIPAL - AI  ISS";"2009";;46.910,00;89.790,82;-42.880,82;191,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTA POR DESCUMPRIMENTO DE OBRIGAÇÃO";"MULTA  POR DESC. OBRIGAÇÃO TRIBUTÁRIA PRINCIPAL - AI ICMS";"2009";;1.133.573,00;1.446.645,75;-313.072,75;127,62;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTA POR DESCUMPRIMENTO DE OBRIGAÇÃO";"MULTA  POR DESCUMPRIMENTO DE OBRIGAÇÃO";"2009";;3.208.210,00;2.836.462,89;371.747,11;88,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTA POR DESCUMPRIMENTO DE OBRIGAÇÃO";"MULTA POR ATRASO DA DMICRO";"2009";;34,00;0,00;34,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA - OUTROS TRIBUTOS";"JUROS DE MORA - OUTROS TRIBUTOS";"2009";;76.413,00;53.190,54;23.222,46;69,61;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA - OUTROS TRIBUTOS";"MULTAS  - OUTROS TRIBUTOS";"2009";;701.396,00;64.149,43;637.246,57;9,15;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DA TLP";"JUROS DE MORA DA TLP";"2009";;729.769,00;728.002,63;1.766,37;99,76;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DA TLP";"MULTAS DA TLP";"2009";;1.368.282,00;1.293.494,84;74.787,16;94,53;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ICMS";"JUROS DE MOTA  DO ICMS";"2009";;2.421.079,00;3.136.287,79;-715.208,79;129,54;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ICMS";"MULTAS  DO ICMS";"2009";;4.031.537,00;6.426.685,63;-2.395.148,63;159,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO IPTU";"JUROS DE MORA DO IPTU";"2009";;2.204.636,00;2.742.728,40;-538.092,40;124,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO IPTU";"MULTAS DO IPTU";"2009";;4.390.787,00;4.827.228,15;-436.441,15;109,94;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO IPVA";"JUROS DE MORA DO IPVA";"2009";;2.828.186,00;5.920.228,67;-3.092.042,67;209,33;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO IPVA";"MULTAS  DO IPVA";"2009";;9.325.833,00;13.247.498,65;-3.921.665,65;142,05;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ISS";"JUROS DE MORA  DO ISS";"2009";;769.213,00;1.075.739,86;-306.526,86;139,85;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ISS";"MULTAS  DO ISS";"2009";;1.915.809,00;2.590.147,81;-674.338,81;135,20;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ITBI";"JUROS DE MORA  DO ITBI";"2009";;1.309.555,00;295.447,22;1.014.107,78;22,56;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ITBI";"MULTAS  DO ITBI";"2009";;625.876,00;279.844,66;346.031,34;44,71;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ITCD";"JUROS DE MORA DO ITCD";"2009";;712.004,00;662.206,05;49.797,95;93,01;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO ITCD";"MULTAS DO ITCD";"2009";;459.758,00;481.344,79;-21.586,79;104,70;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO SIMPLES";"JUROS DE MORA DO SIMPLES";"2009";;2,00;0,00;2,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA DO SIMPLES";"MULTAS DO SIMPLES";"2009";;12,00;0,00;12,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA E ENCARGOS DA TAXA DE PUBLIC. COMERCIAL LCF 52";"JUROS DE MORA DA TAXA DE PUBLICIDADE COMERCIAL LCF 52/1997";"2009";;1,00;0,00;1,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA E ENCARGOS DA TAXA DE PUBLIC. COMERCIAL LCF 52";"MULTAS DA TAXA DE PUBLICIDADE COMERCIAL LCF 52/1997";"2009";;5,00;0,00;5,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA E ENCARGOS DA TAXA DE UTILIZ. DOM. PUBL.LCF52/1";"JUROS DE MORA DA TAXA DE UTILIZAÇÃO DE ÁREA DOMÍNIO PÚBLICO LCF52/1997";"2009";;5,00;0,00;5,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"MULTAS E JUROS DE MORA";"MULTAS E JUROS DE MORA DOS TRIBUTOS";"MULTAS E JUROS DE MORA E ENCARGOS DA TAXA DE UTILIZ. DOM. PUBL.LCF52/1";"MULTAS DA TAXA DE UTILIZAÇÃO DE DOM. PÚBL.LCF52/1997";"2009";;26,00;0,00;26,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"ENCARGOS DA DÍVIDA ATIVA AJUIZADA";"ENCARGOS DA DÍVIDA ATIVA AJUIZADA";"ENCARGOS DA DÍVIDA ATIVA AJUIZADA";"2009";;8.089.625,00;2.680.314,02;5.409.310,98;33,13;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA CIP";"RECEITA DA DÍVIDA ATIVA CIP";"2009";;0,00;120.144,60;-120.144,60;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO FDDC";"RECEITA DA DÍVIDA ATIVA DO FDDC";"2009";;0,00;387.534,32;-387.534,32;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO FUNGER";"RECEITA DA DÍVIDA ATIVA DO FUNGER";"2009";;0,00;3.156,47;-3.156,47;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS";"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS- PRINCIPAL";"2009";;0,00;3.175.574,01;-3.175.574,01;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"PARCELAMENTO DÍVIDA ATIVA SIMPLES CANDANGO";"DÍVIDA  ATIVA  AJUIZADA SIMPLES CANDANGO- PARCELAMENTO";"2009";;0,00;1.784.985,91;-1.784.985,91;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"PARCELAMENTO DÍVIDA ATIVA SIMPLES CANDANGO";"DÍVIDA ATIVA SIMPLES CANDANGO - PARCELAMENTO";"2009";;0,00;2.678.209,26;-2.678.209,26;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"PARCELAMENTO DÍVIDA ATIVA SIMPLES CANDANGO";"RECEITA DA DÍVIDA ATIVA DO SIMPLES CANDANGO";"2009";;6.598.710,00;0,00;6.598.710,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"REC.DIV.ATIVA ADVINDA LC 52/97 - PRECATÓRIOS";"DÍVIDA ATIVA ADVINDA LC 52/97 - PARCELAMENTO";"2009";;0,00;109.088,93;-109.088,93;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"REC.DIV.ATIVA ADVINDA LC 52/97 - PRECATÓRIOS";"DÍVIDA ATIVA ADVINDA LC 52/97 - SINAL";"2009";;4.769.183,00;1.507.366,41;3.261.816,59;31,61;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DA ISS";"RECEITA DA DÍVIDA ATIVA DA ISS";"2009";;28.509.139,00;24.876.228,66;3.632.910,34;87,26;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DA TLP";"RECEITA DA DÍVIDA ATIVA DA TLP";"2009";;11.552.205,00;5.839.328,20;5.712.876,80;50,55;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS";"RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL";"2009";;5.277.400,00;3.113.861,49;2.163.538,51;59,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO IPTU";"RECEITA DA DÍVIDA ATIVA DO IPTU";"2009";;41.383.807,00;20.681.277,94;20.702.529,06;49,97;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO IPVA";"RECEITA DA DÍVIDA ATIVA DO IPVA";"2009";;20.894.406,00;8.187.912,72;12.706.493,28;39,19;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO ITBI";"RECEITA DA DÍVIDA ATIVA DO ITBI";"2009";;265.459,00;414.830,83;-149.371,83;156,27;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DA DÍVIDA ATIVA DO ITCD";"RECEITA DA DÍVIDA ATIVA DO ITCD";"2009";;645.482,00;315.510,76;329.971,24;48,88;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITA DA DÍVIDA ATIVA";"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA";"RECEITA DE DÍVIDA ATIVA DO ICMS";"RECEITA DE DÍVIDA ATIVA DO ICMS";"2009";;21.306.607,00;17.492.120,86;3.814.486,14;82,10;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"DESCONTOS OBTIDOS";"DESCONTOS OBTIDOS";"2009";;0,00;57.632,27;-57.632,27;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"OUTORGA ONEROSA DA ALTERAÇÃO DE USO";"OUTORGA ONEROSA DA ALTERAÇÃO DE USO";"2009";;1.059.000,00;13.325.919,88;-12.266.919,88;1.258,35;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"OUTRAS RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"2009";;33.429,00;56.014.359,77;-55.980.930,77;167.562,18;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"REC.OUTORGA ONEROSA DO DIREITO DE CONSTRUIR";"REC.OUTORGA ONEROSA DO DIREITO DE CONSTRUIR";"2009";;6.942.042,00;8.978.318,56;-2.036.276,56;129,33;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS";"HONORÁRIOS DE ADVOGADOS - PROJUR";"2009";;110.000,00;73.503,59;36.496,41;66,82;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS";"HONORÁRIOS DE ADVOGADOS - PRÓ-JURÍDICO";"2009";;0,00;23,45;-23,45;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS";"RECEITA DE CUSTAS E HONORÁRIOS ADVOCATÍCIOS DO FDDC";"2009";;0,00;448,07;-448,07;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"RECOLHIMENTO DO BENEFICIÁRIO AO FUNDO DE SAÚDE";"PLANO DE SAÚDE SERV.DO DF - INAS";"2009";;0,00;1.020,38;-1.020,38;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"OUTRAS RECEITAS CORRENTES";"RECEITAS DIVERSAS";"RECEITAS DIVERSAS";"RECURSO PARA PROGRAMA DE DESCENTRALIZAÇÃO ADMINISTRATIVA E FINANCEIRA";"RECOLHIMENTO  AO PDAF - DIRETORIA REG. DE ENSINO E SUAS INSTITUIÇÕES";"2009";;0,00;4.678.217,51;-4.678.217,51;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA AGROPECUÁRIA";"RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS";"RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS";"RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS";"RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS";"2009";;0,00;18.871,00;-18.871,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÃO PARA O CUSTEIO DO SERV. ILUMINAÇÃO PÚBLICA";"CONTRIBUIÇÃO PARA O CUSTEIO DO SERV. ILUMINAÇÃO PÚBLICA";"2009";;102.121.704,00;103.633.652,57;-1.511.948,57;101,48;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES P/ O DESENV. E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALI";"CONTRIBUIÇÃO PARA O PROGRAMA DE BOLSA UNIVERSITÁRIA";"2009";;725.949,00;0,00;725.949,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES P/ O DESENV. E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALI";"CONTRIBUIÇÃO PARA O PROGRAMA DE INCENTIVO  ARRECADAÇÃO E EDUCAÇÃO TRIB";"2009";;3.977.476,00;1.838.276,58;2.139.199,42;46,22;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES ECONÔMICAS";"CONTRIBUIÇÕES P/ O DESENV. E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALI";"RECURSOS DE REG.SIMP.DE TRIB.FORN.ALIM. E BEBIDAS EM BARES, REST";"2009";;0,00;90.803,82;-90.803,82;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES PREVIDENCIÁRIAS";"CONTRIBUIÇÃO DE PENSIONISTA  DA CÂMARA LEGISLATIVA DO DF";"2009";;0,00;0,00;0,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES PREVIDENCIÁRIAS";"CONTRIBUIÇÃO DE PENSIONISTA  DO TRIBUNAL DE CONTAS  DO DF";"2009";;0,00;0,00;0,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES PREVIDENCIÁRIAS";"CONTRIBUIÇÃO DE PENSIONISTA PARA O REGIME PRÓPRIO DE PREVIDÊNCIA";"2009";;0,00;0,00;0,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA DE CONTRIBUIÇÕES";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES SOCIAIS";"CONTRIBUIÇÕES PREVIDENCIÁRIAS";"CONTRIBUIÇÃO DE SERVIDOR  ATIVO DA CÂMARA LEGISLATIVA DO DF";"2009";;0,00;0,00;0,00;0,00;
